% Model:              poly_cp_WithResults.mph
% Version:            COMSOL 5.5.0.359
% Date:               Dec 21 2021, 10:33
% Dimension:          3
% Nodes:              7402
% Expressions:        1
% Description:        Volume
% x                       y                        z                        Color
8.177444218330962E-7      3.0E-8                   2.951379465557735E-6     -1.7631693989291582E-11
7.577444218330968E-7      3.0E-8                   2.951379465557735E-6     -1.7914450953135834E-11
6.977444218330973E-7      3.0E-8                   2.951379465557735E-6     -1.820487055696438E-11
8.554888436662049E-7      3.0E-8                   2.90275893111547E-6      -1.7132180225873468E-11
7.954888436662057E-7      3.0E-8                   2.90275893111547E-6      -1.7407875909964563E-11
7.354888436662063E-7      3.0E-8                   2.90275893111547E-6      -1.7691234234039943E-11
8.332332654993145E-7      3.0E-8                   2.854138396673205E-6     -1.6907914621382684E-11
7.73233265499315E-7       3.0E-8                   2.854138396673205E-6     -1.718421166570491E-11
8.10977687332424E-7       3.0E-8                   2.8055178622309396E-6    -1.6683802851959252E-11
8.99999999999986E-7       3.0E-8                   3.0E-6                   -1.758117294005713E-11
9.262879608381637E-7      0                        2.5975690589695267E-6    -1.4777391802762395E-11
9.585071786495633E-7      0                        2.5514074461219414E-6    -1.4352733947419772E-11
9.519276694731368E-7      0                        2.6426722290002843E-6    -1.4991708892915126E-11
9.841468872845361E-7      0                        2.596510616152698E-6     -1.457572122183774E-11
9.775673781081096E-7      0                        2.6877753990310414E-6    -1.5185806495526375E-11
1.0097865959195091E-6     0                        2.6416137861834556E-6    -1.4778489008714228E-11
1.0032070867430826E-6     0                        2.7328785690617985E-6    -1.535968461059613E-11
1.0354263045544822E-6     0                        2.686716956214213E-6     -1.496103730804923E-11
8.940687430267645E-7      0                        2.643730671817112E-6     -1.5200819928380807E-11
9.197084516617374E-7      0                        2.6888338418478696E-6    -1.5406466834268297E-11
9.453481602967103E-7      0                        2.7339370118786267E-6    -1.5591894252614296E-11
8.61849525215365E-7       0                        2.689892284664698E-6     -1.5623018324275005E-11
8.874892338503381E-7      0                        2.734995454695455E-6     -1.5819995045897248E-11
8.296303074039658E-7      0                        2.7360538975122833E-6    -1.604398699044498E-11
1.061066013189455E-6      0                        2.73182012624497E-6      -1.5123366119842738E-11
8.552760312124476E-7      0                        2.788631429446461E-6     -1.627254211219137E-11
9.1313495765882E-7        0                        2.787572986629633E-6     -1.6040541781358787E-11
9.709938841051921E-7      0                        2.7865145438128046E-6    -1.580443260179099E-11
1.0288528105515647E-6     0                        2.7854561009959763E-6    -1.5564214573487978E-11
8.809217550209296E-7      0                        2.8412089613806386E-6    -1.6501634125575886E-11
9.387806814673019E-7      0                        2.8401505185638103E-6    -1.6261625408458463E-11
9.966396079136742E-7      0                        2.839092075746982E-6     -1.6017507842605814E-11
9.065674788294114E-7      0                        2.893786493314816E-6     -1.673126303059854E-11
9.644264052757838E-7      0                        2.8927280504979878E-6    -1.6483245927196264E-11
9.322132026378934E-7      0                        2.9463640252489944E-6    -1.696142882725932E-11
9.338419164822274E-7      3.0E-8                   2.950455200583578E-6     -1.7108746951345928E-11
9.115863383153368E-7      3.0E-8                   2.9018346661413123E-6    -1.6892270903744254E-11
8.893307601484462E-7      3.0E-8                   2.8532141316990467E-6    -1.6675948691209947E-11
8.670751819815558E-7      3.0E-8                   2.804593597256782E-6     -1.6459780313742998E-11
8.448196038146654E-7      3.0E-8                   2.7559730628145173E-6    -1.6243765771343413E-11
9.676838329644684E-7      3.0E-8                   2.9009104011671547E-6    -1.6647746702655596E-11
9.454282547975781E-7      3.0E-8                   2.852289866724889E-6     -1.6439367882077766E-11
9.231726766306876E-7      3.0E-8                   2.8036693322826245E-6    -1.623114289656729E-11
9.00917098463797E-7       3.0E-8                   2.7550487978403598E-6    -1.6023071746124185E-11
1.00152574944671E-6       3.0E-8                   2.8513656017507316E-6    -1.6198172193986143E-11
9.792701712798194E-7      3.0E-8                   2.8027450673084665E-6    -1.599789060043215E-11
9.57014593112929E-7       3.0E-8                   2.7541245328662014E-6    -1.579776284194552E-11
1.0353676659289512E-6     3.0E-8                   2.801820802334309E-6     -1.5760023425337566E-11
1.0131120877620607E-6     3.0E-8                   2.7532002678920443E-6    -1.5567839058807414E-11
1.0692095824111925E-6     3.0E-8                   2.7522760029178863E-6    -1.533330039670986E-11
9.880363729824076E-7      3.0E-8                   2.7047519616463307E-6    -1.537483379366142E-11
1.0441338676315393E-6     3.0E-8                   2.703827696672173E-6     -1.5151566065374342E-11
9.629606582027544E-7      3.0E-8                   2.656303655400617E-6     -1.515981349961244E-11
1.0190581528518864E-6     3.0E-8                   2.655379390426459E-6     -1.494781670513583E-11
9.378849434231014E-7      2.999999999999999E-8     2.6078553491549034E-6    -1.4922778176660485E-11
9.93982438072233E-7       2.999999999999999E-8     2.606931084180746E-6     -1.4722052315994336E-11
9.6890672329258E-7        2.999999999999999E-8     2.5584827779350327E-6    -1.4474272897949863E-11
9.319388783332758E-7      3.0E-8                   2.705676226620488E-6     -1.5593486642989062E-11
9.068631635536227E-7      3.0E-8                   2.657227920374775E-6     -1.536719541512962E-11
8.75841383684144E-7       3.0E-8                   2.7066004915946458E-6    -1.5807524613357258E-11
1.0142163077539308E-6     0                        2.5471033921237627E-6    -1.4106260153366494E-11
9.88576599118958E-7       0                        2.502000222093006E-6     -1.3873699932187208E-11
1.0699254368582986E-6     0                        2.542799338125585E-6     -1.3854607933902195E-11
1.0442857282233255E-6     0                        2.4976961680948274E-6    -1.363269425350309E-11
1.125634565962666E-6      0                        2.5384952841274066E-6    -1.359777728902689E-11
1.0999948573276933E-6     0                        2.4933921140966495E-6    -1.338651014940796E-11
1.181343695067034E-6      0                        2.5341912301292284E-6    -1.3335768218740556E-11
1.155703986432061E-6      0                        2.4890880600984713E-6    -1.3135147619901813E-11
1.0398560163889038E-6     0                        2.5922065621545202E-6    -1.4318600887004287E-11
1.0955651454932716E-6     0                        2.587902508156342E-6     -1.4056302126759815E-11
1.151274274597639E-6      0                        2.5835984541581637E-6    -1.378882494110432E-11
1.0654957250238767E-6     0                        2.6373097321852777E-6    -1.4510722133100595E-11
1.1212048541282444E-6     0                        2.633005678187099E-6     -1.4237776832075941E-11
1.0911354336588497E-6     0                        2.682412902216035E-6     -1.4682623891655412E-11
1.2114131155364285E-6     0                        2.484784006100293E-6     -1.2878606664984647E-11
1.0808927765057824E-6     0                        2.3339670251719783E-6    -1.231206396873537E-11
1.1116648356347238E-6     0                        2.277955959531636E-6     -1.1803254201649755E-11
1.1058298464812084E-6     0                        2.385674036814143E-6     -1.2592154951584213E-11
1.1366019056101499E-6     0                        2.3296629711738E-6       -1.2080686966173524E-11
1.1307669164566347E-6     0                        2.4373810484563073E-6    -1.2866516168639698E-11
1.1615389755855762E-6     0                        2.3813699828159646E-6    -1.235238996490393E-11
1.1864760455610024E-6     0                        2.4330769944581286E-6    -1.2618363197840974E-11
1.050120717376841E-6      0                        2.3899780908123206E-6    -1.282674151285348E-11
1.075057787352267E-6      0                        2.441685102454485E-6     -1.3109490714027404E-11
1.0193486582478993E-6     0                        2.445989156452663E-6     -1.3347286834004095E-11
1.0773297342423013E-6     3.0E-8                   2.6546286290378416E-6    -1.468008404851286E-11
1.1024054490219542E-6     3.0E-8                   2.7030769352835556E-6    -1.4872470101956606E-11
1.110525600853063E-6      3.0E-8                   2.605429561403511E-6     -1.4204750981630221E-11
1.1356013156327162E-6     3.0E-8                   2.653877867649224E-6     -1.4407788757182188E-11
1.1437214674638249E-6     3.0E-8                   2.5562304937691793E-6    -1.3725566864726434E-11
1.168797182243478E-6      3.0E-8                   2.604678800014893E-6     -1.3939256362386619E-11
1.1769173340745869E-6     3.0E-8                   2.5070314261348487E-6    -1.3242531697801485E-11
1.20199304885424E-6       3.0E-8                   2.555479732380562E-6     -1.3466872917569897E-11
1.0522540194626482E-6     3.0E-8                   2.6061803227921284E-6    -1.4465682966166132E-11
1.08544988607341E-6       3.0E-8                   2.5569812551577973E-6    -1.3979698177175274E-11
1.118645752684172E-6      3.0E-8                   2.507782187523466E-6     -1.3489862338163257E-11
1.027178304682995E-6      2.999999999999999E-8     2.5577320165464144E-6    -1.4229266854916416E-11
1.060374171293757E-6      2.999999999999999E-8     2.5085329489120837E-6    -1.3732630343817331E-11
1.002102589903342E-6      2.999999999999999E-8     2.509283710300701E-6     -1.3970835714763714E-11
1.2351889154650018E-6     3.0E-8                   2.5062806647462307E-6    -1.2990638422732012E-11
1.1523759023166578E-6     3.0E-8                   2.4563155028919805E-6    -1.2982955207200074E-11
1.210647483707073E-6      3.0E-8                   2.455564741503363E-6     -1.273781897847849E-11
1.127834470558729E-6      3.0E-8                   2.4055995796491124E-6    -1.2719673002565317E-11
1.1861060519491438E-6     3.0E-8                   2.4048488182604945E-6    -1.2481293820191628E-11
1.1032930388008E-6        3.0E-8                   2.3548836564062443E-6    -1.2452685083897232E-11
1.161564620191215E-6      3.0E-8                   2.3541328950176264E-6    -1.222106294787143E-11
1.1370231884332859E-6     3.0E-8                   2.3034169717747587E-6    -1.1957126361517899E-11
1.094104320926243E-6      3.0E-8                   2.457066264280598E-6     -1.3223528801213953E-11
1.069562889168314E-6      3.0E-8                   2.40635034103773E-6      -1.2953489550231313E-11
1.035832739535828E-6      2.999999999999999E-8     2.457817025669215E-6     -1.345953976052014E-11
1.1660323158486137E-6     0                        2.2783761647756776E-6    -1.1616908759737142E-11
